name,amenity,shop,tourism,osm_id,osm_type,geometry,opening_hours,reviews,rating,business_type,open_time,close_time,duration_hours
Buvette Traditionnelle,pub,,,5934055419,nodes,POINT (-4.0992854 5.369136),20:00-00:00,79,1.2,pub,20:00:00,00:00:00,4.0
Garbadrome,restaurant,,,5934056028,nodes,POINT (-4.0981907 5.3733082),10:00-23:00,436,3.3,restaurant,10:00:00,23:00:00,13.0
Unknown,marketplace,,,5934056070,nodes,POINT (-4.098119 5.3733983),07:00-17:00,53,2.3,marketplace,07:00:00,17:00:00,10.0
Garbadrome,restaurant,,,5933926089,nodes,POINT (-4.0951203 5.3409338),11:00-21:00,148,4.8,restaurant,11:00:00,21:00:00,10.0
restaurant Bon goût,restaurant,,,5933926115,nodes,POINT (-4.0951236 5.3406273),10:00-22:00,192,4.1,restaurant,10:00:00,22:00:00,12.0
Unknown,cafe,,,5934013419,nodes,POINT (-4.069064 5.340401),08:00-22:00,81,4.9,cafe,08:00:00,22:00:00,14.0
Unknown,bank,,,5933767507,nodes,POINT (-4.0773272 5.3862005),08:00-15:00,291,1.3,bank,08:00:00,15:00:00,7.0
Kiosque café,cafe,,,5932034137,nodes,POINT (-4.0034766 5.3744024),08:00-22:00,204,3.1,cafe,08:00:00,22:00:00,14.0
Unknown,cafe,,,5931591574,nodes,POINT (-4.0068981 5.3768081),07:00-22:00,437,4.4,cafe,07:00:00,22:00:00,15.0
buvette,pub,,,5931824203,nodes,POINT (-4.0049169 5.3759976),18:00-02:00,37,2.8,pub,18:00:00,02:00:00,8.0
Unknown,pub,,,5931824204,nodes,POINT (-4.0051023 5.3760036),18:00-01:00,114,3.8,pub,18:00:00,01:00:00,7.0
Garbadrome,restaurant,,,5931824207,nodes,POINT (-4.0054002 5.3760295),10:00-22:00,198,1.8,restaurant,10:00:00,22:00:00,12.0
Restaurant La Cave,restaurant,,,5931830822,nodes,POINT (-4.0783384 5.3423238),10:00-22:00,447,1.7,restaurant,10:00:00,22:00:00,12.0
Maquis,pub,,,5931830824,nodes,POINT (-4.0787159 5.3422497),18:00-00:00,236,2.0,pub,18:00:00,00:00:00,6.0
buvette traditionnelle,pub,,,5931836956,nodes,POINT (-4.0055412 5.3757957),17:00-00:00,47,1.8,pub,17:00:00,00:00:00,7.0
buvette traditionnelle,pub,,,5931836957,nodes,POINT (-4.005562 5.3755927),19:00-01:00,178,4.2,pub,19:00:00,01:00:00,6.0
buvette traditionnelle,pub,,,5931836959,nodes,POINT (-4.0055788 5.3754258),19:00-00:00,238,4.0,pub,19:00:00,00:00:00,5.0
buvette traditionnelle,pub,,,5931836960,nodes,POINT (-4.0055486 5.3753824),16:00-00:00,239,4.7,pub,16:00:00,00:00:00,8.0
Unknown,restaurant,,,5931899962,nodes,POINT (-4.0792336 5.3881195),11:00-23:00,328,1.1,restaurant,11:00:00,23:00:00,12.0
Cafe Express,cafe,,,5931899965,nodes,POINT (-4.076668 5.3854838),06:00-22:00,273,4.5,cafe,06:00:00,22:00:00,16.0
Magasin de vente de vin,pub,,,5931722575,nodes,POINT (-4.0047573 5.3747479),19:00-01:00,460,2.1,pub,19:00:00,01:00:00,6.0
Maquis,pub,,,5931731665,nodes,POINT (-4.0041887 5.3764032),16:00-00:00,418,2.1,pub,16:00:00,00:00:00,8.0
Garbadromme,restaurant,,,5931732843,nodes,POINT (-4.0055298 5.3745953),11:00-23:00,238,3.3,restaurant,11:00:00,23:00:00,12.0
Restaurant africain,restaurant,,,5931732844,nodes,POINT (-4.0054202 5.3745906),11:00-21:00,55,2.3,restaurant,11:00:00,21:00:00,10.0
Restaurant,restaurant,,,5931552414,nodes,POINT (-4.0028298 5.3744788),11:00-23:00,43,1.3,restaurant,11:00:00,23:00:00,12.0
kiosque à café,cafe,,,5931559489,nodes,POINT (-4.0040459 5.3778485),08:00-20:00,92,4.5,cafe,08:00:00,20:00:00,12.0
Kiosque,cafe,,,5931331764,nodes,POINT (-4.0759559 5.3709769),08:00-22:00,374,2.3,cafe,08:00:00,22:00:00,14.0
Restaurant,restaurant,,,5934038761,nodes,POINT (-4.0961811 5.3350866),11:00-23:00,55,4.3,restaurant,11:00:00,23:00:00,12.0
Unknown,restaurant,,,5934054743,nodes,POINT (-4.0990397 5.3679206),10:00-21:00,472,1.8,restaurant,10:00:00,21:00:00,11.0
Unknown,internet_cafe,,,5934054744,nodes,POINT (-4.0990316 5.367954),11:00-00:00,203,4.4,internet_cafe,11:00:00,00:00:00,13.0
Buvette Traditionnelle,pub,,,5934054746,nodes,POINT (-4.0989907 5.3681716),19:00-00:00,393,3.8,pub,19:00:00,00:00:00,5.0
mii marché,marketplace,,,5934056191,nodes,POINT (-4.0980325 5.3738169),08:00-16:00,221,1.9,marketplace,08:00:00,16:00:00,8.0
Unknown,pub,,,5934056233,nodes,POINT (-4.0979031 5.3762283),18:00-00:00,102,1.6,pub,18:00:00,00:00:00,6.0
Buvette Traditionnelle,pub,,,5934013386,nodes,POINT (-4.0690764 5.3368047),19:00-01:00,205,1.7,pub,19:00:00,01:00:00,6.0
Garbadrome,restaurant,,,5934013403,nodes,POINT (-4.0690854 5.3370241),10:00-23:00,168,3.7,restaurant,10:00:00,23:00:00,13.0
Unknown,restaurant,,,5934013411,nodes,POINT (-4.069183 5.3391969),12:00-22:00,33,2.6,restaurant,12:00:00,22:00:00,10.0
Cyber Café,internet_cafe,,,5933850682,nodes,POINT (-4.0818688 5.345236),10:00-22:00,162,3.1,internet_cafe,10:00:00,22:00:00,12.0
Marché La Paix Micao,marketplace,,,5130980581,nodes,POINT (-4.0967377 5.3730344),07:00-17:00,175,2.3,marketplace,07:00:00,17:00:00,10.0
Bistrot,pub,,,5931824192,nodes,POINT (-4.0074952 5.3755633),20:00-01:00,309,4.7,pub,20:00:00,01:00:00,5.0
Unknown,pub,,,5931824201,nodes,POINT (-4.0055241 5.3755784),19:00-00:00,248,2.3,pub,19:00:00,00:00:00,5.0
Unknown,pub,,,5931824219,nodes,POINT (-4.0068776 5.3757723),20:00-01:00,359,1.1,pub,20:00:00,01:00:00,5.0
Unknown,restaurant,,,5931830866,nodes,POINT (-4.0785761 5.3412706),10:00-21:00,243,2.2,restaurant,10:00:00,21:00:00,11.0
Kiosque café,cafe,,,5931655218,nodes,POINT (-4.0039624 5.3733472),08:00-22:00,142,3.6,cafe,08:00:00,22:00:00,14.0
Cyber café,internet_cafe,,,5931655234,nodes,POINT (-4.0016604 5.3721759),11:00-22:00,232,1.3,internet_cafe,11:00:00,22:00:00,11.0
MaquisCartel reference,pub,,,5931732855,nodes,POINT (-4.0060186 5.3731132),16:00-02:00,19,3.8,pub,16:00:00,02:00:00,10.0
Maquis,pub,,,5931552450,nodes,POINT (-4.0024982 5.3730965),20:00-01:00,79,1.1,pub,20:00:00,01:00:00,5.0
Café express,cafe,,,5931552451,nodes,POINT (-4.0028513 5.3733068),08:00-20:00,485,2.3,cafe,08:00:00,20:00:00,12.0
Cyber café,internet_cafe,,,5931552453,nodes,POINT (-4.0029123 5.3733118),11:00-23:00,240,1.2,internet_cafe,11:00:00,23:00:00,12.0
Unknown,restaurant,,,5931559509,nodes,POINT (-4.0040459 5.3763391),12:00-22:00,327,2.1,restaurant,12:00:00,22:00:00,10.0
Maquis,pub,,,5931559510,nodes,POINT (-4.004065 5.3759702),18:00-00:00,109,4.1,pub,18:00:00,00:00:00,6.0
Buvette,pub,,,5931567668,nodes,POINT (-4.0042886 5.3778402),19:00-02:00,163,3.9,pub,19:00:00,02:00:00,7.0
Unknown,pub,,,5931589154,nodes,POINT (-4.0026853 5.3748604),16:00-00:00,290,1.9,pub,16:00:00,00:00:00,8.0
Maquis Champion League,pub,,,5931591537,nodes,POINT (-4.0048381 5.3759572),16:00-02:00,16,2.7,pub,16:00:00,02:00:00,10.0
Unknown,pub,,,5931591942,nodes,POINT (-4.0048335 5.3762687),17:00-01:00,307,4.1,pub,17:00:00,01:00:00,8.0
Maquis,pub,,,5931646629,nodes,POINT (-4.0047372 5.377016),19:00-00:00,396,1.0,pub,19:00:00,00:00:00,5.0
Maquis,pub,,,5924196120,nodes,POINT (-4.0527669 5.3542698),19:00-00:00,194,2.9,pub,19:00:00,00:00:00,5.0
Maquis,pub,,,5931457904,nodes,POINT (-4.003543 5.37601),20:00-00:00,31,4.1,pub,20:00:00,00:00:00,4.0
Restaurant soupe de cabri,restaurant,,,5931457905,nodes,POINT (-4.0034571 5.3758851),10:00-21:00,479,3.8,restaurant,10:00:00,21:00:00,11.0
Resto Africain,restaurant,,,5931519693,nodes,POINT (-4.003038 5.3759819),10:00-22:00,413,1.8,restaurant,10:00:00,22:00:00,12.0
buvette,pub,,,5931519695,nodes,POINT (-4.0029217 5.3759666),18:00-02:00,185,3.8,pub,18:00:00,02:00:00,8.0
Resto Africain,restaurant,,,5931519696,nodes,POINT (-4.002867 5.3759506),11:00-22:00,404,1.2,restaurant,11:00:00,22:00:00,11.0
Restaurant ivoire,restaurant,,,5929156372,nodes,POINT (-4.0068431 5.373086),10:00-21:00,220,3.3,restaurant,10:00:00,21:00:00,11.0
Maquis,pub,,,5929156375,nodes,POINT (-4.0070399 5.3730879),17:00-00:00,242,3.2,pub,17:00:00,00:00:00,7.0
Kiosque,cafe,,,5929228204,nodes,POINT (-4.0801066 5.3701891),08:00-20:00,109,2.1,cafe,08:00:00,20:00:00,12.0
Maquis,pub,,,5931559515,nodes,POINT (-4.0041351 5.3757589),20:00-02:00,108,5.0,pub,20:00:00,02:00:00,6.0
Vente de Boissons,pub,,,5931568391,nodes,POINT (-4.0040948 5.3778021),17:00-01:00,444,1.9,pub,17:00:00,01:00:00,8.0
Microfinance YUP,bank,,,5931585808,nodes,POINT (-4.0947542 5.3770728),08:00-14:00,11,4.7,bank,08:00:00,14:00:00,6.0
Unknown,pub,,,5931589142,nodes,POINT (-4.004866 5.3767034),16:00-01:00,487,1.1,pub,16:00:00,01:00:00,9.0
Unknown,restaurant,,,5931589181,nodes,POINT (-4.0027081 5.3752028),11:00-21:00,388,3.6,restaurant,11:00:00,21:00:00,10.0
Unknown,cafe,,,5931591510,nodes,POINT (-4.0043107 5.377946),07:00-23:00,216,2.8,cafe,07:00:00,23:00:00,16.0
Unknown,pub,,,5931591511,nodes,POINT (-4.0044968 5.377951),20:00-00:00,138,4.3,pub,20:00:00,00:00:00,4.0
Unknown,pub,,,5931591575,nodes,POINT (-4.0068072 5.3770511),17:00-02:00,129,4.0,pub,17:00:00,02:00:00,9.0
Buvette,pub,,,5931592036,nodes,POINT (-4.005483 5.3777454),16:00-01:00,325,2.8,pub,16:00:00,01:00:00,9.0
buvette,pub,,,5931646610,nodes,POINT (-4.0047895 5.3754465),20:00-01:00,90,1.4,pub,20:00:00,01:00:00,5.0
Unknown,car_wash,,,5931332659,nodes,POINT (-4.0744612 5.3649217),08:00-18:00,42,1.7,car_wash,08:00:00,18:00:00,10.0
Maquis,pub,,,5931332662,nodes,POINT (-4.0746101 5.3645812),16:00-01:00,72,3.8,pub,16:00:00,01:00:00,9.0
Unknown,car_wash,,,5931332663,nodes,POINT (-4.0746282 5.3643789),09:00-17:00,35,4.5,car_wash,09:00:00,17:00:00,8.0
Unknown,pub,,,5931207418,nodes,POINT (-4.0052864 5.3759889),16:00-00:00,140,1.7,pub,16:00:00,00:00:00,8.0
O'Gouro,pub,,,5931207452,nodes,POINT (-4.0050064 5.3759903),19:00-02:00,207,4.6,pub,19:00:00,02:00:00,7.0
Restaurant,restaurant,,,5929375994,nodes,POINT (-4.0976007 5.3821986),12:00-22:00,364,4.6,restaurant,12:00:00,22:00:00,10.0
Garba,restaurant,,,5929375995,nodes,POINT (-4.0975074 5.3818561),12:00-23:00,231,4.3,restaurant,12:00:00,23:00:00,11.0
Restaurant,restaurant,,,5929376033,nodes,POINT (-4.1006101 5.3834964),10:00-22:00,446,4.0,restaurant,10:00:00,22:00:00,12.0
Maquis,pub,,,5929376035,nodes,POINT (-4.1009581 5.3835345),16:00-02:00,214,1.4,pub,16:00:00,02:00:00,10.0
Restaurant,restaurant,,,5929376294,nodes,POINT (-4.0989143 5.3808681),12:00-21:00,94,3.4,restaurant,12:00:00,21:00:00,9.0
Maquis,pub,,,5929244002,nodes,POINT (-4.0083223 5.3723772),20:00-02:00,27,2.4,pub,20:00:00,02:00:00,6.0
Maquis,pub,,,5929244004,nodes,POINT (-4.0088712 5.3725631),18:00-00:00,47,1.4,pub,18:00:00,00:00:00,6.0
Maquis,pub,,,5929244089,nodes,POINT (-4.0069266 5.3718421),19:00-00:00,458,4.8,pub,19:00:00,00:00:00,5.0
Kiosque,cafe,,,5929341628,nodes,POINT (-4.0836921 5.3364232),07:00-20:00,461,1.9,cafe,07:00:00,20:00:00,13.0
Unknown,restaurant,,,5929228248,nodes,POINT (-4.0797076 5.3735111),12:00-21:00,175,3.3,restaurant,12:00:00,21:00:00,9.0
Café Express,cafe,,,5929228249,nodes,POINT (-4.079648 5.3734003),08:00-20:00,493,1.1,cafe,08:00:00,20:00:00,12.0
Unknown,restaurant,,,5929228686,nodes,POINT (-4.0817387 5.3698086),12:00-22:00,385,3.8,restaurant,12:00:00,22:00:00,10.0
Kiosque,cafe,,,5929228736,nodes,POINT (-4.0850419 5.3666408),08:00-22:00,152,4.9,cafe,08:00:00,22:00:00,14.0
Unknown,restaurant,,,5929228737,nodes,POINT (-4.0849728 5.3667322),10:00-21:00,84,3.7,restaurant,10:00:00,21:00:00,11.0
Unknown,restaurant,,,5929228753,nodes,POINT (-4.0880553 5.3682036),11:00-22:00,101,3.9,restaurant,11:00:00,22:00:00,11.0
Unknown,restaurant,,,5929228761,nodes,POINT (-4.0863682 5.3677991),12:00-21:00,178,4.6,restaurant,12:00:00,21:00:00,9.0
Unknown,restaurant,,,5929228777,nodes,POINT (-4.0879682 5.3719436),11:00-23:00,482,3.4,restaurant,11:00:00,23:00:00,12.0
Unknown,restaurant,,,5929228778,nodes,POINT (-4.0879333 5.371997),10:00-21:00,214,4.1,restaurant,10:00:00,21:00:00,11.0
Restaurant,restaurant,,,5929090178,nodes,POINT (-4.0076477 5.3742051),11:00-21:00,243,3.2,restaurant,11:00:00,21:00:00,10.0
Restaurant,restaurant,,,5929090182,nodes,POINT (-4.0062788 5.3741343),11:00-21:00,274,2.0,restaurant,11:00:00,21:00:00,10.0
Maquis Restaurant,restaurant,,,5931332629,nodes,POINT (-4.0726454 5.3680307),12:00-23:00,352,3.6,restaurant,12:00:00,23:00:00,11.0
Kiosque,cafe,,,5931332733,nodes,POINT (-4.0795259 5.3683752),08:00-23:00,401,3.0,cafe,08:00:00,23:00:00,15.0
Maquis,pub,,,5922686421,nodes,POINT (-4.0588983 5.3427952),16:00-02:00,494,4.6,pub,16:00:00,02:00:00,10.0
Unknown,pub,,,5931207669,nodes,POINT (-4.0048586 5.3748076),17:00-01:00,356,2.2,pub,17:00:00,01:00:00,8.0
Restaurant,restaurant,,,5929375993,nodes,POINT (-4.0975477 5.3822847),11:00-23:00,181,3.1,restaurant,11:00:00,23:00:00,12.0
Restaurant,restaurant,,,5929376041,nodes,POINT (-4.1011606 5.3843716),10:00-21:00,467,3.9,restaurant,10:00:00,21:00:00,11.0
Garba,restaurant,,,5929376073,nodes,POINT (-4.0977596 5.381748),10:00-21:00,292,2.2,restaurant,10:00:00,21:00:00,11.0
Restaurant,restaurant,,,5929376306,nodes,POINT (-4.1000301 5.3809682),12:00-23:00,421,3.8,restaurant,12:00:00,23:00:00,11.0
Buvette,pub,,,5929243532,nodes,POINT (-4.0061333 5.3725511),20:00-00:00,5,4.2,pub,20:00:00,00:00:00,4.0
Buvette,pub,,,5929243993,nodes,POINT (-4.0097231 5.373164),20:00-01:00,287,2.2,pub,20:00:00,01:00:00,5.0
Garbadromme,restaurant,,,5929243994,nodes,POINT (-4.009531 5.3732321),10:00-21:00,400,5.0,restaurant,10:00:00,21:00:00,11.0
Maquis,pub,,,5929244085,nodes,POINT (-4.0086194 5.3717557),19:00-00:00,457,2.4,pub,19:00:00,00:00:00,5.0
beignets,restaurant,,,5929244086,nodes,POINT (-4.0083786 5.3717635),12:00-21:00,305,1.6,restaurant,12:00:00,21:00:00,9.0
Garbadrome,restaurant,,,5929341625,nodes,POINT (-4.0836558 5.3365881),12:00-23:00,101,4.0,restaurant,12:00:00,23:00:00,11.0
Maquis,pub,,,5929157102,nodes,POINT (-4.0079713 5.3730999),19:00-02:00,39,3.3,pub,19:00:00,02:00:00,7.0
Kiosque café en bleu,cafe,,,5929157107,nodes,POINT (-4.0075918 5.3734924),07:00-21:00,370,4.7,cafe,07:00:00,21:00:00,14.0
Unknown,restaurant,,,5929228213,nodes,POINT (-4.0779099 5.3745232),11:00-23:00,341,2.5,restaurant,11:00:00,23:00:00,12.0
Unknown,restaurant,,,5929228215,nodes,POINT (-4.0785965 5.3748984),11:00-22:00,296,1.1,restaurant,11:00:00,22:00:00,11.0
Resaurant Nour,restaurant,,,5929228262,nodes,POINT (-4.0815148 5.3697104),11:00-23:00,315,3.0,restaurant,11:00:00,23:00:00,12.0
Bank Of Africa (BOA),bank,,,5929228693,nodes,POINT (-4.0824576 5.3688245),09:00-16:00,74,4.8,bank,09:00:00,16:00:00,7.0
Unknown,restaurant,,,5929228699,nodes,POINT (-4.0844612 5.3698046),10:00-21:00,165,2.5,restaurant,10:00:00,21:00:00,11.0
Garbadrome,restaurant,,,5929228740,nodes,POINT (-4.0852363 5.3668484),12:00-23:00,340,2.5,restaurant,12:00:00,23:00:00,11.0
Unknown,restaurant,,,5929228772,nodes,POINT (-4.0871233 5.3727274),11:00-22:00,421,3.3,restaurant,11:00:00,22:00:00,11.0
Unknown,restaurant,,,5929228774,nodes,POINT (-4.0851076 5.3704428),10:00-21:00,480,2.6,restaurant,10:00:00,21:00:00,11.0
Unknown,restaurant,,,5929228775,nodes,POINT (-4.0879051 5.3716151),11:00-21:00,375,4.5,restaurant,11:00:00,21:00:00,10.0
Buvette,pub,,,5929090517,nodes,POINT (-4.008788 5.3723695),18:00-02:00,422,4.5,pub,18:00:00,02:00:00,8.0
Maquis,pub,,,5928847280,nodes,POINT (-4.0069091 5.3737855),16:00-00:00,377,2.3,pub,16:00:00,00:00:00,8.0
Bar,bar,,,5928848995,nodes,POINT (-4.0094063 5.3722019),20:00-02:00,375,1.6,bar,20:00:00,02:00:00,6.0
Restaurant,restaurant,,,5928849006,nodes,POINT (-4.0099172 5.372966),12:00-21:00,162,4.8,restaurant,12:00:00,21:00:00,9.0
Restaurant,restaurant,,,5928849067,nodes,POINT (-4.0091763 5.3731526),10:00-21:00,7,1.7,restaurant,10:00:00,21:00:00,11.0
Kiosque à café,cafe,,,5928909339,nodes,POINT (-4.0680964 5.3477614),06:00-22:00,459,3.6,cafe,06:00:00,22:00:00,16.0
Garba,restaurant,,,5928726251,nodes,POINT (-4.0930295 5.3798093),12:00-22:00,234,1.6,restaurant,12:00:00,22:00:00,10.0
Garbadrome,restaurant,,,5928817787,nodes,POINT (-4.0653065 5.3486285),11:00-21:00,478,1.1,restaurant,11:00:00,21:00:00,10.0
Maquis VIP,pub,,,5928841967,nodes,POINT (-4.0952034 5.3806211),17:00-01:00,255,4.7,pub,17:00:00,01:00:00,8.0
Kiosque café,cafe,,,5929090183,nodes,POINT (-4.0063123 5.3734764),07:00-22:00,162,2.5,cafe,07:00:00,22:00:00,15.0
Maquis,pub,,,5929090512,nodes,POINT (-4.0081932 5.3724446),17:00-00:00,58,4.0,pub,17:00:00,00:00:00,7.0
Buvette,pub,,,5928848993,nodes,POINT (-4.0061994 5.3726563),16:00-01:00,405,4.8,pub,16:00:00,01:00:00,9.0
Restaurant,restaurant,,,5928849019,nodes,POINT (-4.0075944 5.3743169),10:00-22:00,496,1.5,restaurant,10:00:00,22:00:00,12.0
Buvette,pub,,,5928849021,nodes,POINT (-4.0086385 5.3745706),17:00-00:00,345,2.7,pub,17:00:00,00:00:00,7.0
Garbadromme,restaurant,,,5928849099,nodes,POINT (-4.0076377 5.3725368),11:00-23:00,208,4.4,restaurant,11:00:00,23:00:00,12.0
Restaurant,restaurant,,,5928849100,nodes,POINT (-4.0072162 5.3723735),11:00-21:00,134,1.1,restaurant,11:00:00,21:00:00,10.0
Restaurant,restaurant,,,5928937351,nodes,POINT (-4.0093848 5.3742188),10:00-21:00,266,1.5,restaurant,10:00:00,21:00:00,11.0
Restaurant,restaurant,,,5928938186,nodes,POINT (-4.0098586 5.3730014),12:00-21:00,369,5.0,restaurant,12:00:00,21:00:00,9.0
Maquis,pub,,,5928726227,nodes,POINT (-4.0953577 5.379605),17:00-00:00,1,4.5,pub,17:00:00,00:00:00,7.0
Garba,restaurant,,,5928726231,nodes,POINT (-4.0944444 5.3802779),11:00-21:00,230,4.2,restaurant,11:00:00,21:00:00,10.0
Maquis,pub,,,5928726233,nodes,POINT (-4.0949352 5.380318),17:00-00:00,482,2.7,pub,17:00:00,00:00:00,7.0
Maquis,pub,,,5928818106,nodes,POINT (-4.0659171 5.3467008),16:00-02:00,426,1.0,pub,16:00:00,02:00:00,10.0
Maquis Akwaba,pub,,,5924351393,nodes,POINT (-4.0713395 5.3465124),19:00-00:00,438,3.6,pub,19:00:00,00:00:00,5.0
Maquis Les Retrouvailles,pub,,,5927195995,nodes,POINT (-4.0709321 5.3464845),19:00-01:00,64,3.4,pub,19:00:00,01:00:00,6.0
Maquis,pub,,,5928676530,nodes,POINT (-4.0711603 5.3467482),20:00-00:00,324,4.4,pub,20:00:00,00:00:00,4.0
Unknown,cafe,,,5928685145,nodes,POINT (-4.0716389 5.3448498),06:00-22:00,230,1.0,cafe,06:00:00,22:00:00,16.0
Unknown,restaurant,,,5928685149,nodes,POINT (-4.0715705 5.3453886),12:00-23:00,327,3.2,restaurant,12:00:00,23:00:00,11.0
Garbadrome,restaurant,,,5928694863,nodes,POINT (-4.095422 5.372025),10:00-23:00,496,3.6,restaurant,10:00:00,23:00:00,13.0
G70 Yeco,pub,,,5928703547,nodes,POINT (-4.0679187 5.3459608),17:00-00:00,296,1.2,pub,17:00:00,00:00:00,7.0
Maquis,pub,,,5928588325,nodes,POINT (-4.0781543 5.3386812),16:00-00:00,49,4.5,pub,16:00:00,00:00:00,8.0
Cave,pub,,,5928588609,nodes,POINT (-4.0756521 5.3402661),20:00-02:00,18,5.0,pub,20:00:00,02:00:00,6.0
Garbadrome,restaurant,,,5928588998,nodes,POINT (-4.0791062 5.3372097),12:00-23:00,381,2.6,restaurant,12:00:00,23:00:00,11.0
Maquis Privilège,pub,,,5928588999,nodes,POINT (-4.0791987 5.3371189),16:00-02:00,96,1.7,pub,16:00:00,02:00:00,10.0
Maquis La Baronne,pub,,,5928589000,nodes,POINT (-4.0792014 5.3370935),20:00-02:00,215,1.1,pub,20:00:00,02:00:00,6.0
Garbadrome,restaurant,,,5928601197,nodes,POINT (-4.0677366 5.3505482),10:00-21:00,356,4.7,restaurant,10:00:00,21:00:00,11.0
Café Express,cafe,,,5928601267,nodes,POINT (-4.0700155 5.3504349),06:00-20:00,279,4.2,cafe,06:00:00,20:00:00,14.0
Maquis Resto: Bon Coin,restaurant,,,5928601280,nodes,POINT (-4.0704761 5.3492105),10:00-23:00,85,3.1,restaurant,10:00:00,23:00:00,13.0
Vendeuse d'Atiéké Poissons,restaurant,,,5928351264,nodes,POINT (-4.0814209 5.347733),12:00-23:00,307,2.9,restaurant,12:00:00,23:00:00,11.0
Cybercafé,internet_cafe,,,5927512778,nodes,POINT (-4.0693422 5.3521046),09:00-00:00,193,3.0,internet_cafe,09:00:00,00:00:00,15.0
Petit Marché,marketplace,,,5927486133,nodes,POINT (-4.0720828 5.3584912),07:00-16:00,178,1.2,marketplace,07:00:00,16:00:00,9.0
Cave,pub,,,5927486138,nodes,POINT (-4.070853 5.3574136),16:00-02:00,107,2.1,pub,16:00:00,02:00:00,10.0
Kiosque,cafe,,,5927486139,nodes,POINT (-4.069481 5.3577648),08:00-23:00,487,3.4,cafe,08:00:00,23:00:00,15.0
Maquis Chez Aude,pub,,,5927112817,nodes,POINT (-4.079662 5.3477824),20:00-02:00,97,1.5,pub,20:00:00,02:00:00,6.0
Garbadrome,restaurant,,,5926954811,nodes,POINT (-4.066136 5.344722),12:00-21:00,497,2.5,restaurant,12:00:00,21:00:00,9.0
Diamant Bleu,pub,,,3137205281,nodes,POINT (-4.0671853 5.3434057),18:00-00:00,347,1.5,pub,18:00:00,00:00:00,6.0
10 Bananiers,pub,,,5928685109,nodes,POINT (-4.0699987 5.3459287),18:00-02:00,489,1.4,pub,18:00:00,02:00:00,8.0
Unknown,pub,,,5928685110,nodes,POINT (-4.0700433 5.3459314),17:00-02:00,7,2.3,pub,17:00:00,02:00:00,9.0
Unknown,restaurant,,,5928685115,nodes,POINT (-4.0684752 5.3453876),11:00-23:00,416,4.1,restaurant,11:00:00,23:00:00,12.0
Garbadrome,restaurant,,,5928685122,nodes,POINT (-4.0682868 5.3458589),12:00-23:00,8,2.6,restaurant,12:00:00,23:00:00,11.0
Les 2 Palmiers,pub,,,5928685162,nodes,POINT (-4.0716268 5.3457848),16:00-01:00,154,2.7,pub,16:00:00,01:00:00,9.0
Cave d'Eden,pub,,,5928685163,nodes,POINT (-4.0706961 5.3464345),19:00-02:00,459,4.9,pub,19:00:00,02:00:00,7.0
Kiosque,cafe,,,5928694856,nodes,POINT (-4.0953523 5.3749238),08:00-20:00,157,2.8,cafe,08:00:00,20:00:00,12.0
Le Montana,restaurant,,,5928703541,nodes,POINT (-4.0679381 5.3454357),11:00-22:00,257,3.5,restaurant,11:00:00,22:00:00,11.0
Unknown,internet_cafe,,,5928703542,nodes,POINT (-4.0679462 5.3455565),11:00-23:00,419,4.8,internet_cafe,11:00:00,23:00:00,12.0
Garbadrome,restaurant,,,5928588603,nodes,POINT (-4.0752984 5.3405716),12:00-21:00,444,2.4,restaurant,12:00:00,21:00:00,9.0
Buvette,pub,,,5928588625,nodes,POINT (-4.074248 5.339738),17:00-01:00,358,3.3,pub,17:00:00,01:00:00,8.0
Buvette,pub,,,5928588626,nodes,POINT (-4.0742916 5.339732),19:00-01:00,255,1.4,pub,19:00:00,01:00:00,6.0
Kiosque,cafe,,,5928588907,nodes,POINT (-4.07516 5.339051),06:00-21:00,332,3.4,cafe,06:00:00,21:00:00,15.0
Maquis Restaurant,restaurant,,,5928588978,nodes,POINT (-4.079302 5.3375295),12:00-22:00,211,1.1,restaurant,12:00:00,22:00:00,10.0
Maquis,pub,,,5928588979,nodes,POINT (-4.0791142 5.3375195),20:00-02:00,210,4.5,pub,20:00:00,02:00:00,6.0
Garbadrome,restaurant,,,5928588988,nodes,POINT (-4.0784453 5.3371346),11:00-23:00,180,4.6,restaurant,11:00:00,23:00:00,12.0
Compagnie Africaine de Credit,bank,,,5928600997,nodes,POINT (-4.0635902 5.3499679),09:00-14:00,180,1.5,bank,09:00:00,14:00:00,5.0
Maquis le Bureau,pub,,,5928601264,nodes,POINT (-4.070685 5.3506886),20:00-00:00,424,1.8,pub,20:00:00,00:00:00,4.0
Maquis,pub,,,5928441610,nodes,POINT (-4.0801757 5.3478108),16:00-00:00,277,2.6,pub,16:00:00,00:00:00,8.0
Garbadrome,restaurant,,,5927146739,nodes,POINT (-4.0713398 5.3529232),11:00-22:00,218,4.4,restaurant,11:00:00,22:00:00,11.0
Maquis,pub,,,5927194842,nodes,POINT (-4.0770878 5.3466942),18:00-00:00,498,3.3,pub,18:00:00,00:00:00,6.0
Maquis,pub,,,5927195122,nodes,POINT (-4.0746316 5.3430262),18:00-02:00,391,4.0,pub,18:00:00,02:00:00,8.0
Maquis,pub,,,5927195129,nodes,POINT (-4.0746389 5.3433566),16:00-01:00,171,2.8,pub,16:00:00,01:00:00,9.0
