name,amenity,shop,tourism,osm_id,osm_type,geometry,reviews,rating
Restaurant-Maquis,restaurant,None,None,5938716666,nodes,POINT (-4.1065076 5.3700569),443,4.5
École maternelle Tibe Raymond,school,None,None,6431315065,nodes,POINT (-4.1031437 5.3660356),3,4.7
Restaurant,restaurant,None,None,5934702055,nodes,POINT (-4.1062716 5.3699421),159,4.4
Garbadrome,restaurant,None,None,5964013055,nodes,POINT (-4.0774539 5.431299),435,4.7
Garbadrome,restaurant,None,None,5964013053,nodes,POINT (-4.0767404 5.4317382),424,3.5
Cave Restaurant chez Emille,restaurant,None,None,5934881701,nodes,POINT (-4.1031763 5.3435329),106,3.0
Kiosque,cafe,None,None,5934881704,nodes,POINT (-4.1027223 5.3434655),483,2.2
Garbadrome,cafe,None,None,5934881811,nodes,POINT (-4.1022523 5.3448194),112,2.4
Kiosque,cafe,None,None,5934881812,nodes,POINT (-4.1023173 5.3448348),481,3.7
Marché Coprova,marketplace,None,None,5130445676,nodes,POINT (-4.0183461 5.4253298),150,3.4
Marché Habitat,marketplace,None,None,5075743627,nodes,POINT (-4.0146339 5.4356927),467,2.6
École Primaire SOS Herman Gmeiner,school,None,None,4247031513,nodes,POINT (-4.0157999 5.4312538),327,2.8
Institut Adam Marshall,college,None,None,4247045380,nodes,POINT (-4.020145 5.4369238),122,2.4
Mobil Money,money_transfer,None,None,5957911037,nodes,POINT (-4.0441509 5.4364063),186,4.5
Grane Mosquée d'Abobo,place_of_worship,None,None,2443113763,nodes,POINT (-4.0122451 5.422649),150,1.8
Maquis,pub,None,None,8584552642,nodes,POINT (-4.018728 5.4340645),459,4.5
Maquis,pub,None,None,8584469805,nodes,POINT (-4.0178843 5.438331),186,1.2
EPV Père Louis Wach Abobo,school,None,None,8586188146,nodes,POINT (-4.0186384 5.4383671),383,2.9
Lavage auto,car_wash,None,None,8586102100,nodes,POINT (-4.0164579 5.4383652),486,2.2
Lavage Auto,car_wash,None,None,8611223537,nodes,POINT (-4.0154828 5.4383775),438,4.8
Les Cours Sociaux,school,None,None,2489356215,nodes,POINT (-4.0150414 5.4388428),140,1.9
Orange Money,money_transfer,None,None,8583883676,nodes,POINT (-4.0143576 5.439393),86,4.2
Maquis,pub,None,None,8583941933,nodes,POINT (-4.014353 5.4386019),42,1.8
Sous La Bâche,restaurant,None,None,8583941119,nodes,POINT (-4.0126861 5.4386038),49,3.2
Epv Ange Arriko,school,None,None,8583941118,nodes,POINT (-4.0096125 5.4387237),314,2.0
Institut Shalom Eglise,place_of_worship,None,None,8583911002,nodes,POINT (-4.0077572 5.4387026),93,1.1
Garba,restaurant,None,None,8584556664,nodes,POINT (-4.018419 5.438382),103,4.1
Collège privé Beth-Anan,school,None,None,7603135408,nodes,POINT (-4.9970798 5.2638147),445,2.1
Paroisse Saint Jean Baptist d’Avocatier,place_of_worship,None,None,4886182693,nodes,POINT (-4.0312875 5.4388556),463,3.4
École confessionnelle islamique An nour,school,None,None,4485187399,nodes,POINT (-4.0338196 5.4384917),33,3.8
Marché de Sogegare,marketplace,None,None,5078641338,nodes,POINT (-4.0446398 5.4410784),327,3.2
Bistrot,pub,None,None,5961009144,nodes,POINT (-4.0378994 5.4354487),22,2.0
Maquis,pub,None,None,5955713559,nodes,POINT (-4.0447933 5.438989),387,2.1
Maquis,pub,None,None,5955713560,nodes,POINT (-4.044918 5.439013),372,1.3
Maquis,pub,None,None,5955713563,nodes,POINT (-4.0452366 5.4391078),98,1.5
Maquis Plein Air,pub,None,None,5955713569,nodes,POINT (-4.0453003 5.4391405),248,4.6
Kiosque,cafe,None,None,5955716889,nodes,POINT (-4.0467279 5.4404996),379,3.4
Lavage Auto,car_wash,None,None,5922714505,nodes,POINT (-4.0593356 5.3455285),151,3.0
Marché GFCI,marketplace,None,None,5131019303,nodes,POINT (-4.0596454 5.3470533),231,2.2
Maquis Le Pitch,bar,None,None,2446140438,nodes,POINT (-4.0604767 5.3467564),129,2.8
College Gof,school,None,None,5922769908,nodes,POINT (-4.0586255 5.3467382),321,4.0
Cafétariat,cafe,None,None,5931636125,nodes,POINT (-4.0586282 5.346572),499,2.7
École Primaire Maternelle Divine Sagesse,kindergarten,None,None,5924606201,nodes,POINT (-4.0590191 5.3457955),141,3.1
IMGH Formation Professionnelle,college,None,None,5922578781,nodes,POINT (-4.0616027 5.3461808),430,3.1
Groupe Sarah Auto-école,driving_school,None,None,4988568626,nodes,POINT (-4.020691 5.3488108),273,4.2
Ong Un Amour de Commune,doctors,None,None,6470806354,nodes,POINT (-6.4734001 6.8916103),407,1.9
Transfert International,money_transfer,None,None,8805309509,nodes,POINT (-4.0279524 5.344053),279,2.7
Espace Joolivia,bar,None,None,5386935309,nodes,POINT (-4.0631779 5.3461067),154,4.0
Garbadrome,restaurant,None,None,5928909329,nodes,POINT (-4.0679247 5.3483559),128,1.8
Eglise nouvelle Alliance Wassakara,place_of_worship,None,None,5924328341,nodes,POINT (-4.0690016 5.3476896),242,3.6
Cafetaria express,cafe,None,None,5924328342,nodes,POINT (-4.0690023 5.3476001),229,1.3
Eglise Ame,place_of_worship,None,None,6476072534,nodes,POINT (-6.4311808 6.8531988),163,4.6
Station Service Klenzi Daloa,fuel,None,None,4546184387,nodes,POINT (-6.4754199 6.879303),15,2.7
Mission Internationale du Trône de l'Esprit Saint,place_of_worship,None,None,6473599160,nodes,POINT (-6.4576009 6.876156),357,4.4
Eglise Protestante Évangelique CMA CI,place_of_worship,None,None,6478791096,nodes,POINT (-6.4565867 6.8696974),426,2.4
Eglise du Christ,place_of_worship,None,None,6472421420,nodes,POINT (-6.4380205 6.8768806),500,3.4
Orange Money,money_transfer,None,None,5929376314,nodes,POINT (-4.0997337 5.3806558),198,3.1
Buvette Traditionnelle,pub,None,None,5934609263,nodes,POINT (-4.1003097 5.3733643),324,1.8
Etablissement maternelle et primaire : la nouvelle Rosée,school,None,None,5937233874,nodes,POINT (-4.0998262 5.3652341),383,2.6
Restaurant africain,restaurant,None,None,5936767732,nodes,POINT (-4.1010017 5.3581557),44,3.8
Lumina resto cav,restaurant,None,None,5936768034,nodes,POINT (-4.0997518 5.3496017),281,3.6
Buvette,pub,None,None,5929376034,nodes,POINT (-4.1006577 5.3835011),69,4.3
Eglise Evangélique mission des apôtres,place_of_worship,None,None,5934642856,nodes,POINT (-4.0999783 5.3411231),314,4.9
Orange Money,money_transfer,None,None,5934409418,nodes,POINT (-4.1003689 5.3424453),348,2.1
Orange Money,money_transfer,None,None,5934409432,nodes,POINT (-4.100338 5.3438121),445,5.0
GS Les tisserins,school,None,None,5015121912,nodes,POINT (-4.101394 5.3183566),205,4.4
Cave Format,bar,None,None,4685225189,nodes,POINT (-4.1019209 5.3350175),28,4.5
Maquis,pub,None,None,5934881687,nodes,POINT (-4.1006795 5.344071),491,2.2
Kiosque café,cafe,None,None,5934490682,nodes,POINT (-4.1037449 5.3495423),458,2.6
Mobil Money,money_transfer,None,None,5934881947,nodes,POINT (-4.1060214 5.3413037),70,1.2
Esplanade de Niangon,bar,None,None,5357745944,nodes,POINT (-4.1048467 5.33031),382,4.3
Bar Facebook VIP,bar,None,None,3006353530,nodes,POINT (-4.1049568 5.3303685),16,1.2
Agence Orange Money,atm,None,None,3958421423,nodes,POINT (-4.1038253 5.3302518),236,3.7
yop niangon nord,biergarten,None,None,7798593293,nodes,POINT (-4.1032213 5.3286452),96,4.0
Microcred,bank,None,None,3958308208,nodes,POINT (-4.1039804 5.3299672),367,4.6
Le zoo inter,restaurant,None,None,9814649145,nodes,POINT (-4.1061525 5.3337488),334,4.7
Collège Atlantique-2,school,None,None,6751885581,nodes,POINT (-4.106143 5.3328425),23,4.3
Restaurant Côte d’Alsace,restaurant,None,None,3054494656,nodes,POINT (-4.1028021 5.3330989),35,2.4
Au cabri,restaurant,None,None,4449420390,nodes,POINT (-4.105048 5.3332971),172,3.7
GS La renaissance,school,None,None,6388841121,nodes,POINT (-4.1064818 5.313078),334,1.8
Kiosque,cafe,None,None,5934881775,nodes,POINT (-4.1034123 5.3408904),77,2.4
Nouveau Marché de Port-Bouet II,marketplace,None,None,5937206521,nodes,POINT (-4.0946905 5.3464351),208,4.4
Azing ivoire,school,None,None,6576037320,nodes,POINT (-4.095139 5.3471201),385,1.8
MTN Mobile Money,bureau_de_change,None,None,3950084252,nodes,POINT (-4.0950113 5.3468164),19,2.4
Nouveau Marché de Bort Bouet 2,marketplace,None,None,5076732535,nodes,POINT (-4.0938905 5.3466034),70,4.4
Maquis,pub,None,None,5934881853,nodes,POINT (-4.1020706 5.3469065),253,1.7
Maquis Fê Sonni,pub,None,None,5937298601,nodes,POINT (-4.0989605 5.3447473),248,4.6
Maquis,pub,None,None,5934880332,nodes,POINT (-4.100137 5.3466628),403,1.5
Glacier Les Délices de Canaan,ice_cream,None,None,5934880349,nodes,POINT (-4.1000287 5.3456934),68,3.3
Epp bad port-bouet 2,school,None,None,6576035725,nodes,POINT (-4.0965451 5.3492011),266,3.5
Maquis Petit Bassam,restaurant,None,None,5937289803,nodes,POINT (-4.0969764 5.3471789),263,4.6
Groupe scolaire Ayewa,school,None,None,5933925840,nodes,POINT (-4.0948842 5.3434147),398,3.0
Marché de Niangon Nord,marketplace,None,None,5076732546,nodes,POINT (-4.0982491 5.3276369),423,3.1
Commissariat de Police du 17ᵉ Arrondissement de Yopougon Niangon,police,None,None,6646182749,nodes,POINT (-4.0994976 5.3219578),234,1.3
poy niangon à droite,biergarten,None,None,7798593585,nodes,POINT (-4.1013284 5.3198835),392,1.3
Melody Bar Restaurant,restaurant,None,None,5137821356,nodes,POINT (-4.0924622 5.3229786),87,1.8
CPPE Niangon,kindergarten,None,None,5106794821,nodes,POINT (-4.0907284 5.3243026),335,3.4
Lycée Saguidiba,school,None,None,4411562363,nodes,POINT (-4.0912815 5.3271412),344,3.5
La poste de Côte d’Ivoire,post_office,None,None,4302839804,nodes,POINT (-4.0920227 5.3266621),300,4.1
Marché Locodjoro,marketplace,None,None,5088505862,nodes,POINT (-4.0373643 5.3255752),309,4.9
Déli'city,cafe,None,None,7016581585,nodes,POINT (-4.016809 5.3212835),376,4.8
Kiosque,cafe,None,None,5934597785,nodes,POINT (-4.0816687 5.3373419),456,3.5
Maquis,pub,None,None,5926972403,nodes,POINT (-4.0828378 5.3371095),178,3.5
Marché Canaan Yopougon,marketplace,None,None,5130934095,nodes,POINT (-4.0858385 5.3391058),178,1.6
Eglise Méthodiste Unie de Côte d'Ivoire,place_of_worship,None,None,7699332069,nodes,POINT (-4.0892643 5.3415841),47,1.9
Institut de Formation d'Enseignement Supérieur,college,None,None,5934481571,nodes,POINT (-4.0839382 5.3403723),64,3.9
Eglise,place_of_worship,None,None,5929114814,nodes,POINT (-4.0818266 5.3409859),142,3.5
Parroise Saint Jean de Songon,place_of_worship,None,None,5554933294,nodes,POINT (-4.2563984 5.3246823),239,1.8
Maquis M’brathé plage,bar,None,None,5554937327,nodes,POINT (-4.2592709 5.3125138),20,4.4
Makuku Playa,bar,None,None,5554937292,nodes,POINT (-4.2594244 5.312539),255,2.4
Collège Albert Schweitzer,school,None,None,5554937293,nodes,POINT (-4.2586885 5.3188127),263,2.5
Gendarmerie nationale Brigarde Songon,police,None,None,4666234442,nodes,POINT (-4.2465524 5.3268673),60,2.6
Poste des eaux et forêts de Songon,police,None,None,9599300034,nodes,POINT (-4.2307598 5.3213532),263,2.5
Ivosep songon,mortuary,None,None,4341073929,nodes,POINT (-4.2018354 5.3187038),175,2.2
Garbadrome,restaurant,None,None,5970170519,nodes,POINT (-4.0536004 5.4612301),110,1.9
Cyber,internet_cafe,None,None,5931188238,nodes,POINT (-4.0950117 5.382202),321,4.7
Cyber,internet_cafe,None,None,5931188233,nodes,POINT (-4.0954763 5.3818955),151,3.1
Eglise Assemblée de Dieu de Yopougon,place_of_worship,None,None,5929376058,nodes,POINT (-4.0985522 5.3814996),387,4.7
Maquis Mongol d'or,pub,None,None,6469735979,nodes,POINT (-6.4533754 6.8755931),191,4.1
Maquis restaurant Petanqui,pub,None,None,6470136345,nodes,POINT (-6.4551571 6.8774551),366,2.6
Groupe Scolaire Akandje,school,None,None,5929376005,nodes,POINT (-4.0980127 5.3821512),26,4.4
Bistrot,pub,None,None,5963919631,nodes,POINT (-4.0569296 5.4532113),276,4.7
Maquis la Knet,bar,None,None,4964968539,nodes,POINT (-4.1852465 5.465861),195,1.2
Eglise Réveil,place_of_worship,None,None,4964966492,nodes,POINT (-4.1874389 5.4656034),107,1.9
Église Méthodiste Unie Emmanuel,place_of_worship,None,None,4615915770,nodes,POINT (-4.186111 5.4694345),72,1.7
Marché,marketplace,None,None,4615915771,nodes,POINT (-4.1855692 5.469301),321,2.0
Église Harriste,place_of_worship,None,None,1386814397,nodes,POINT (-4.1540783 5.4788411),40,3.8
Chez Nado,restaurant,None,None,5959702985,nodes,POINT (-4.1542356 5.4790192),341,1.0
GRAND MARCHÉ D'AKOUPE ZEUDJI,marketplace,None,None,10738221097,nodes,POINT (-4.1521615 5.4809931),319,2.8
Bistrot,pub,None,None,5966589902,nodes,POINT (-4.0658607 5.4533698),447,2.4
Orange Money,money_transfer,None,None,8729041490,nodes,POINT (-4.0670811 5.3365207),285,4.7
Eglise,place_of_worship,None,None,5936962799,nodes,POINT (-4.0667137 5.3362335),45,3.0
Garbadrome,restaurant,None,None,5936707050,nodes,POINT (-4.0677658 5.3396082),202,1.1
Chez Andy Gotham,pub,None,None,5934412445,nodes,POINT (-4.0690638 5.3378147),11,3.4
Chez Epi,pub,None,None,5934012784,nodes,POINT (-4.0684524 5.3369219),23,1.9
Garbadrome,restaurant,None,None,5934013409,nodes,POINT (-4.0691954 5.3388624),340,1.3
Orange Money,money_transfer,None,None,5937152038,nodes,POINT (-4.0718193 5.3390377),355,2.6
Orange Money,money_transfer,None,None,8735232429,nodes,POINT (-4.0714136 5.3396239),245,4.4
kiosque,cafe,None,None,5937152049,nodes,POINT (-4.0705332 5.3395238),88,3.9
Maquis Vice Versa,pub,None,None,8729984565,nodes,POINT (-4.0716972 5.3378773),166,2.3
Orange Money,money_transfer,None,None,8733846238,nodes,POINT (-4.0705459 5.3378933),179,3.2
Kiosque,cafe,None,None,5937021298,nodes,POINT (-4.0709202 5.3370312),274,4.8
Groupe Scolaire Sicogi 7,school,None,None,5937021319,nodes,POINT (-4.0722431 5.337444),18,2.6
Orange Money,money_transfer,None,None,5937218872,nodes,POINT (-4.0716825 5.3386164),85,2.6
Kiosque à café,cafe,None,None,5937152023,nodes,POINT (-4.0719118 5.3395918),83,1.8
Marché Saint Pierre,marketplace,None,None,5076880216,nodes,POINT (-4.0851706 5.3244522),400,2.8
Cash Vip,nightclub,None,None,5614966172,nodes,POINT (-4.0830908 5.32237),295,4.1
Petroci,fuel,None,None,7175317076,nodes,POINT (-4.0874385 5.3237882),222,3.7
Pétro Ivoire,fuel,None,None,5822545654,nodes,POINT (-4.0875111 5.3241988),143,4.8
Chez Géné,pub,None,None,6487674293,nodes,POINT (-4.0878204 5.323161),335,1.1
Église des Assemblés de Dieu de Niangon-Sud,place_of_worship,None,None,768587405,nodes,POINT (-4.0873838 5.3228032),209,2.7
Marché de Niangon Continu,marketplace,None,None,5076934359,nodes,POINT (-4.0862703 5.3231689),273,2.1
Chez Jovy,nursing_home,None,None,6003205985,nodes,POINT (-4.0891445 5.3210746),172,1.0
Centre de formation des Sœurs de la Doctrine Crétienne,school,None,None,5383119048,nodes,POINT (-4.0869395 5.3243574),353,3.7
Église Saint-Pierre de Niangon,place_of_worship,None,None,768587378,nodes,POINT (-4.0872102 5.3249928),168,1.7
Petroci,fuel,None,None,4331386436,nodes,POINT (-4.0851081 5.3356191),315,2.3
Maquis,pub,None,None,5926972386,nodes,POINT (-4.0839019 5.3358463),462,4.8
Maquis,pub,None,None,5926972389,nodes,POINT (-4.0837008 5.335857),300,3.0
Mairie Technique Yopougon,townhall,None,None,5913585145,nodes,POINT (-4.0764548 5.3312636),225,1.0
Groupe Scolaire BAD LEM,school,None,None,4520590163,nodes,POINT (-4.0761155 5.3318894),273,4.0
Mosquée Muhammad,place_of_worship,None,None,7370483285,nodes,POINT (-4.0756685 5.331931),294,2.6
Buvette Traditionelle,pub,None,None,5928589019,nodes,POINT (-4.0775786 5.3355806),454,2.7
Buvette Traditionelle,pub,None,None,5936779965,nodes,POINT (-4.0777342 5.3355846),120,2.2
Maquis,pub,None,None,5926972394,nodes,POINT (-4.0832528 5.3358143),410,2.6
Orange Money,money_transfer,None,None,5928841970,nodes,POINT (-4.0958029 5.3808774),199,4.5
Orange Money,money_transfer,None,None,5929376082,nodes,POINT (-4.098241 5.3811425),232,3.8
bistro,pub,None,None,5934289374,nodes,POINT (-4.0960443 5.3790082),335,3.0
Orange Money,money_transfer,None,None,5928841969,nodes,POINT (-4.0951833 5.3808),267,1.2
A la station (porc),fast_food,None,None,5380014921,nodes,POINT (-4.0945952 5.3803589),254,2.1
Orange Money,money_transfer,None,None,5929375991,nodes,POINT (-4.0973029 5.3826666),83,1.4
Cité des anges,restaurant,None,None,5691744460,nodes,POINT (-4.1339875 5.3110946),42,1.2
Notre Dame de la paix d'abadjin Kouté,college,None,None,7113385985,nodes,POINT (-4.1537497 5.3214005),44,2.0
EPPVIE Eglise Philadelphie Parole de Vie,place_of_worship,None,None,10537774309,nodes,POINT (-4.11022 5.3200956),160,4.9
Parking Laurier 14,motorcycle_parking,None,None,9922895217,nodes,POINT (-4.113787 5.3261801),11,2.4
Centre medical L’étoile brillante,doctors,None,None,6781232575,nodes,POINT (-4.111764 5.3224806),125,2.6
EPP Caistab 2,school,None,None,4295482538,nodes,POINT (-4.1053596 5.32031),305,4.6
College Carnot,school,None,None,4295482537,nodes,POINT (-4.1047065 5.320967),46,3.8
Église betel,place_of_worship,None,None,4295496173,nodes,POINT (-4.1046368 5.3214049),225,1.8
Collège Saint Chalmel,school,None,None,4383602225,nodes,POINT (-4.1026746 5.3232023),115,2.8
Mission Charismatique des Vainqueurs,place_of_worship,None,None,6064088086,nodes,POINT (-4.103904 5.3234183),164,4.6
Medad Prosperity,place_of_worship,None,None,4295496170,nodes,POINT (-4.105892 5.3226201),252,4.5
ACE / ADOI Centrale electronique,school,None,None,5352166641,nodes,POINT (-4.1051954 5.3279597),59,2.8
Groupe scolaire Sylla l’exellence,school,None,None,4346043373,nodes,POINT (-4.1027884 5.3291494),139,2.6
Orange Money,atm,None,None,3958480325,nodes,POINT (-4.104753 5.3281553),317,3.2
Misadel,place_of_worship,None,None,6331023240,nodes,POINT (-4.1104236 5.3282039),104,2.2
Foyer Des Jeunes,social_facility,None,None,6680120382,nodes,POINT (-4.0736013 5.334239),58,2.2
Le Créneau,restaurant,None,None,5937021310,nodes,POINT (-4.0726274 5.3379961),438,1.6
Orange Money,money_transfer,None,None,8733886287,nodes,POINT (-4.0724583 5.3379351),117,1.3
Société générale Côte d’Ivoire,bank,None,None,2446130589,nodes,POINT (-4.0731636 5.3396008),375,1.3
Agence Western Union,money_transfer,None,None,2468890714,nodes,POINT (-4.0731306 5.3374088),403,3.3
Banque Atlantic Cash,bank,None,None,8806585336,nodes,POINT (-4.0731852 5.3369813),36,1.8
Maria resort - Georges,restaurant,None,None,5351058721,nodes,POINT (-4.0732362 5.2768846),144,3.0
Maquis chez Piou de Piou,bar,None,None,6713670386,nodes,POINT (-4.0750256 5.3383977),250,1.6
Maquis,pub,None,None,5928588382,nodes,POINT (-4.0746275 5.3408497),365,4.2
Garbadrome,restaurant,None,None,5928588657,nodes,POINT (-4.0784242 5.3384395),334,3.0
Buvette,pub,None,None,5928588658,nodes,POINT (-4.078449 5.3382392),232,4.7
Groupe scolaire St André,school,None,None,5927195135,nodes,POINT (-4.0742192 5.3432318),27,3.7
Coris banque,bank,None,None,6480218488,nodes,POINT (-4.073132 5.3431527),418,3.5
Orange Money,money_transfer,None,None,5926283786,nodes,POINT (-4.0724432 5.3430312),260,4.7
Plein Air,pub,None,None,5926283785,nodes,POINT (-4.0724134 5.3427972),492,3.6
Chef Hussein,restaurant,None,None,2468890717,nodes,POINT (-4.0735471 5.340231),441,3.5
Maquis Tina,restaurant,None,None,4271743715,nodes,POINT (-4.0747348 5.3426117),462,3.3
Gendarmerie nationale,police,None,None,4666234434,nodes,POINT (-4.3712024 5.324378),258,3.3
Kiosque,cafe,None,None,11139674775,nodes,POINT (-4.3798944 5.3280896),473,1.6
Sogefiha,school,None,None,5756273034,nodes,POINT (-4.3758627 5.3208233),416,2.6
Plage immaculée,bar,None,None,5757308740,nodes,POINT (-4.3812635 5.20522),472,2.1
Orange Money,money_transfer,None,None,5928726258,nodes,POINT (-4.0934037 5.3798921),457,4.3
Eglise,place_of_worship,None,None,5931585798,nodes,POINT (-4.094097 5.3773552),80,1.8
Cyber,internet_cafe,None,None,5929374943,nodes,POINT (-4.0930637 5.3814189),276,4.9
Maquis-Restaurant chez Sabine,pub,None,None,5928726255,nodes,POINT (-4.0939991 5.3798881),432,3.4
Maquis,pub,None,None,5928726263,nodes,POINT (-4.093975 5.3796557),331,2.8
Maquis,pub,None,None,5928726266,nodes,POINT (-4.0936927 5.3795075),165,2.9
Maquis,pub,None,None,5928726888,nodes,POINT (-4.0943123 5.378205),23,3.8
